TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId_x,CityId,CityName,Country,Region,Continent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCityName,CountryId_y,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionPopularity
2537,1515,2024,12,Family,68,4,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,26,2,Museum #68,Romania City 2 Main Road,Museum,Romania City 2,11,4.0,5,3.507936507936508,126
2538,119,2019,8,Business,9,4,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,14,2,Museum #9,Indonesia City 2 Main Road,Museum,Indonesia City 2,6,3.5,10,3.4705882352941178,153
2539,1657,2021,9,Business,40,3,4,8,18,47,Nigeria City 2,Nigeria,West Africa,Africa,22,7,Shopping #40,Spain City 2 Main Road,Shopping,Spain City 2,9,3.5,16,3.1641791044776117,134
2540,1784,2021,9,Couples,9,4,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,14,2,Museum #9,Indonesia City 2 Main Road,Museum,Indonesia City 2,6,3.1818181818181817,11,3.4705882352941178,153
2541,1437,2024,1,Friends,128,5,3,6,14,35,USA-West City 2,USA-West,North America West,North America,51,3,Historical Site #128,Australia City 1 Main Road,Historical Site,Australia City 1,20,3.6666666666666665,12,3.7416666666666667,120
2542,1759,2020,6,Friends,16,3,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,17,2,Museum #16,France City 2 Main Road,Museum,France City 2,7,3.5555555555555554,18,3.527027027027027,148
2543,1173,2024,8,Couples,17,3,2,4,11,26,Romania City 2,Romania,Eastern Europe,Europe,38,3,Historical Site #17,Canada-West City 2 Main Road,Historical Site,Canada-West City 2,15,3.5384615384615383,13,3.6315789473684212,152
2544,937,2021,12,Couples,19,4,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,45,6,Adventure #19,Tanzania City 3 Main Road,Adventure,Tanzania City 3,17,3.6153846153846154,13,3.813008130081301,123
2545,645,2023,6,Business,147,3,2,3,8,19,Germany City 2,Germany,Western Europe,Europe,2,7,Shopping #147,India City 2 Main Road,Shopping,India City 2,1,3.5454545454545454,11,3.204379562043796,137
2546,1844,2022,4,Family,146,3,2,3,8,19,Germany City 2,Germany,Western Europe,Europe,20,8,Wildlife #146,Germany City 3 Main Road,Wildlife,Germany City 3,8,3.3333333333333335,12,3.9603174603174605,126
2547,1395,2021,10,Couples,108,4,2,4,10,23,Poland City 1,Poland,Eastern Europe,Europe,34,3,Historical Site #108,USA-West City 1 Main Road,Historical Site,USA-West City 1,14,3.7142857142857144,7,3.7482014388489207,139
2548,381,2020,3,Solo,12,2,1,2,5,11,Vietnam City 1,Vietnam,Southeast Asia,Asia,53,4,Park #12,New Zealand City 1 Main Road,Park,New Zealand City 1,21,3.4,10,3.6030534351145036,131
2549,1914,2020,11,Couples,76,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,38,7,Shopping #76,Canada-West City 2 Main Road,Shopping,Canada-West City 2,15,3.5555555555555554,9,3.164285714285714,140
2550,119,2022,5,Business,143,3,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,49,6,Adventure #143,Ghana City 2 Main Road,Adventure,Ghana City 2,19,3.5,10,3.6492537313432836,134
2551,1176,2020,1,Family,15,4,3,5,12,28,USA-East City 1,USA-East,North America East,North America,49,4,Park #15,Ghana City 2 Main Road,Park,Ghana City 2,19,3.7142857142857144,7,3.5867768595041323,121
2552,382,2024,5,Solo,120,2,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,17,8,Wildlife #120,France City 2 Main Road,Wildlife,France City 2,7,3.7142857142857144,7,3.7816901408450705,142
2553,1329,2019,12,Couples,3,4,1,1,1,2,India City 2,India,South Asia,Asia,38,4,Park #3,Canada-West City 2 Main Road,Park,Canada-West City 2,15,3.0,4,3.5846153846153848,130
2554,826,2020,6,Friends,121,4,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,25,3,Historical Site #121,Romania City 1 Main Road,Historical Site,Romania City 1,11,4.0,9,3.798507462686567,134
2555,875,2019,1,Family,82,5,5,10,23,58,Samoa City 1,Samoa,Pacific Islands,Oceania,48,6,Adventure #82,Ghana City 1 Main Road,Adventure,Ghana City 1,19,3.3636363636363638,11,3.7111111111111112,135
2556,1344,2024,5,Family,134,5,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,8,3,Historical Site #134,Nepal City 3 Main Road,Historical Site,Nepal City 3,3,3.642857142857143,14,3.6953125,128
2557,1513,2021,9,Family,63,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,42,6,Adventure #63,Kenya City 3 Main Road,Adventure,Kenya City 3,16,3.75,12,3.7716535433070866,127
2558,761,2019,1,Friends,118,5,3,5,13,33,Canada-East City 3,Canada-East,North America East,North America,58,7,Shopping #118,Samoa City 1 Main Road,Shopping,Samoa City 1,23,3.625,8,3.1879194630872485,149
2559,1996,2019,11,Family,127,4,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,4,1,Beach #127,Sri Lanka City 2 Main Road,Beach,Sri Lanka City 2,2,4.0,12,4.047244094488189,127
2560,997,2024,10,Couples,49,3,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,12,4,Park #49,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.7142857142857144,7,3.5441176470588234,136
2561,321,2024,10,Friends,97,3,3,5,12,29,USA-East City 2,USA-East,North America East,North America,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,3.5294117647058822,17,3.449367088607595,158
2562,13,2020,10,Business,70,4,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,50,1,Beach #70,Ghana City 3 Main Road,Beach,Ghana City 3,19,3.8333333333333335,12,3.9285714285714284,112
2563,405,2022,2,Couples,65,4,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,19,4,Park #65,Germany City 2 Main Road,Park,Germany City 2,8,3.6666666666666665,9,3.5460992907801416,141
2564,1383,2020,10,Couples,120,3,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,17,8,Wildlife #120,France City 2 Main Road,Wildlife,France City 2,7,3.7777777777777777,9,3.7816901408450705,142
2565,1079,2024,3,Family,34,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.5,14,3.1564625850340136,147
2566,676,2023,2,Friends,18,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,10,6,Adventure #18,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.0,6,3.699248120300752,133
2567,963,2021,1,Family,73,4,1,1,2,3,Sri Lanka City 1,Sri Lanka,South Asia,Asia,18,1,Beach #73,Germany City 1 Main Road,Beach,Germany City 1,8,3.5714285714285716,7,3.907142857142857,140
2568,1677,2024,2,Family,124,3,2,3,7,17,France City 2,France,Western Europe,Europe,3,7,Shopping #124,Sri Lanka City 1 Main Road,Shopping,Sri Lanka City 1,2,3.5714285714285716,14,3.1968503937007875,127
2569,1144,2020,2,Business,25,4,3,6,15,38,Canada-West City 2,Canada-West,North America West,North America,53,1,Beach #25,New Zealand City 1 Main Road,Beach,New Zealand City 1,21,3.9,10,3.958904109589041,146
2570,117,2024,11,Solo,52,4,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,41,6,Adventure #52,Kenya City 2 Main Road,Adventure,Kenya City 2,16,3.5555555555555554,9,3.8358208955223883,134
2571,99,2020,1,Couples,101,5,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,28,8,Wildlife #101,USA-East City 1 Main Road,Wildlife,USA-East City 1,12,4.0,10,3.8529411764705883,136
2572,965,2024,8,Business,72,4,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,53,6,Adventure #72,New Zealand City 1 Main Road,Adventure,New Zealand City 1,21,3.7,10,3.795774647887324,142
2573,809,2024,1,Friends,91,4,4,7,16,40,Kenya City 1,Kenya,East Africa,Africa,28,8,Wildlife #91,USA-East City 1 Main Road,Wildlife,USA-East City 1,12,3.5454545454545454,11,3.9510489510489513,143
2574,1702,2022,12,Friends,80,3,1,1,2,5,Sri Lanka City 3,Sri Lanka,South Asia,Asia,48,2,Museum #80,Ghana City 1 Main Road,Museum,Ghana City 1,19,3.8333333333333335,12,3.5555555555555554,135
2575,1166,2019,7,Couples,122,4,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,59,5,Religious Site #122,Samoa City 2 Main Road,Religious Site,Samoa City 2,23,3.7333333333333334,15,3.377952755905512,127
2576,1514,2023,7,Family,132,4,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,26,5,Religious Site #132,Romania City 2 Main Road,Religious Site,Romania City 2,11,3.3,20,3.3587786259541983,131
2577,1171,2023,1,Friends,68,4,2,3,8,20,Germany City 3,Germany,Western Europe,Europe,26,2,Museum #68,Romania City 2 Main Road,Museum,Romania City 2,11,4.0,7,3.507936507936508,126
2578,691,2024,11,Business,65,4,2,3,8,19,Germany City 2,Germany,Western Europe,Europe,19,4,Park #65,Germany City 2 Main Road,Park,Germany City 2,8,3.7777777777777777,9,3.5460992907801416,141
2579,1315,2020,6,Solo,42,4,3,6,15,37,Canada-West City 1,Canada-West,North America West,North America,25,6,Adventure #42,Romania City 1 Main Road,Adventure,Romania City 1,11,3.727272727272727,11,3.769230769230769,130
2580,1243,2020,2,Couples,67,4,2,4,11,27,Romania City 3,Romania,Eastern Europe,Europe,50,6,Adventure #67,Ghana City 3 Main Road,Adventure,Ghana City 3,19,3.8333333333333335,6,3.669642857142857,112
2581,1441,2021,9,Family,126,3,3,6,14,36,USA-West City 3,USA-West,North America West,North America,49,3,Historical Site #126,Ghana City 2 Main Road,Historical Site,Ghana City 2,19,3.2,10,3.652482269503546,141
2582,379,2021,12,Business,76,4,3,6,15,37,Canada-West City 1,Canada-West,North America West,North America,38,7,Shopping #76,Canada-West City 2 Main Road,Shopping,Canada-West City 2,15,3.5,12,3.164285714285714,140
2583,1284,2019,1,Business,104,3,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,5,4,Park #104,Sri Lanka City 3 Main Road,Park,Sri Lanka City 3,2,3.6666666666666665,12,3.588235294117647,119
2584,571,2019,3,Business,63,3,5,10,23,58,Samoa City 1,Samoa,Pacific Islands,Oceania,42,6,Adventure #63,Kenya City 3 Main Road,Adventure,Kenya City 3,16,3.4166666666666665,12,3.7716535433070866,127
2585,1581,2021,8,Couples,107,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,38,1,Beach #107,Canada-West City 2 Main Road,Beach,Canada-West City 2,15,3.7142857142857144,14,4.124031007751938,129
2586,1598,2024,1,Solo,107,3,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,38,1,Beach #107,Canada-West City 2 Main Road,Beach,Canada-West City 2,15,3.3333333333333335,9,4.124031007751938,129
2587,1250,2019,10,Family,80,4,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,48,2,Museum #80,Ghana City 1 Main Road,Museum,Ghana City 1,19,3.888888888888889,9,3.5555555555555554,135
2588,1894,2020,8,Couples,141,4,2,4,11,27,Romania City 3,Romania,Eastern Europe,Europe,24,3,Historical Site #141,Poland City 2 Main Road,Historical Site,Poland City 2,10,3.2,10,3.7384615384615385,130
2589,1076,2024,7,Family,132,4,1,1,1,2,India City 2,India,South Asia,Asia,26,5,Religious Site #132,Romania City 2 Main Road,Religious Site,Romania City 2,11,3.888888888888889,9,3.3587786259541983,131
2590,51,2019,4,Couples,24,4,2,4,10,23,Poland City 1,Poland,Eastern Europe,Europe,27,3,Historical Site #24,Romania City 3 Main Road,Historical Site,Romania City 3,11,3.5555555555555554,9,3.643410852713178,129
2591,1213,2019,6,Family,35,4,1,1,1,2,India City 2,India,South Asia,Asia,10,8,Wildlife #35,Thailand City 2 Main Road,Wildlife,Thailand City 2,4,3.75,12,3.8805970149253732,134
2592,1556,2024,1,Family,144,4,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.3,10,3.7794117647058822,136
2593,203,2020,9,Couples,61,4,2,3,8,19,Germany City 2,Germany,Western Europe,Europe,50,7,Shopping #61,Ghana City 3 Main Road,Shopping,Ghana City 3,19,3.4545454545454546,11,3.195804195804196,143
2594,210,2020,8,Family,47,5,1,2,4,10,Thailand City 2,Thailand,Southeast Asia,Asia,28,8,Wildlife #47,USA-East City 1 Main Road,Wildlife,USA-East City 1,12,3.8,10,3.9393939393939394,132
2595,547,2019,7,Couples,120,3,1,1,2,3,Sri Lanka City 1,Sri Lanka,South Asia,Asia,17,8,Wildlife #120,France City 2 Main Road,Wildlife,France City 2,7,3.6666666666666665,12,3.7816901408450705,142
2596,1689,2021,10,Friends,91,5,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,28,8,Wildlife #91,USA-East City 1 Main Road,Wildlife,USA-East City 1,12,3.75,12,3.9510489510489513,143
2597,1055,2024,7,Family,20,5,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,42,5,Religious Site #20,Kenya City 3 Main Road,Religious Site,Kenya City 3,16,4.0,14,3.2666666666666666,105
2598,1953,2024,5,Couples,14,5,2,4,11,26,Romania City 2,Romania,Eastern Europe,Europe,51,2,Museum #14,Australia City 1 Main Road,Museum,Australia City 1,20,3.6666666666666665,9,3.475806451612903,124
2599,1746,2022,10,Couples,122,4,2,3,8,20,Germany City 3,Germany,Western Europe,Europe,59,5,Religious Site #122,Samoa City 2 Main Road,Religious Site,Samoa City 2,23,3.5384615384615383,13,3.377952755905512,127
2600,1110,2023,12,Couples,115,4,1,2,5,11,Vietnam City 1,Vietnam,Southeast Asia,Asia,2,5,Religious Site #115,India City 2 Main Road,Religious Site,India City 2,1,4.0,9,3.287878787878788,132
2601,1359,2022,11,Solo,53,3,1,1,1,1,India City 1,India,South Asia,Asia,29,3,Historical Site #53,USA-East City 2 Main Road,Historical Site,USA-East City 2,12,3.75,16,3.5695364238410594,151
2602,663,2023,7,Friends,130,4,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,55,1,Beach #130,New Zealand City 3 Main Road,Beach,New Zealand City 3,21,4.090909090909091,11,4.151515151515151,132
2603,181,2022,5,Solo,19,3,5,9,20,52,Australia City 2,Australia,Australasia,Oceania,45,6,Adventure #19,Tanzania City 3 Main Road,Adventure,Tanzania City 3,17,3.5714285714285716,14,3.813008130081301,123
2604,798,2020,2,Friends,131,4,1,1,1,1,India City 1,India,South Asia,Asia,18,8,Wildlife #131,Germany City 1 Main Road,Wildlife,Germany City 1,8,3.6666666666666665,9,3.9194630872483223,149
2606,365,2024,10,Couples,96,3,3,6,14,36,USA-West City 3,USA-West,North America West,North America,15,5,Religious Site #96,Indonesia City 3 Main Road,Religious Site,Indonesia City 3,6,3.6666666666666665,6,3.3969465648854964,131
2607,444,2019,10,Family,127,3,3,6,15,37,Canada-West City 1,Canada-West,North America West,North America,4,1,Beach #127,Sri Lanka City 2 Main Road,Beach,Sri Lanka City 2,2,3.625,16,4.047244094488189,127
2609,1469,2023,7,Friends,117,4,5,9,20,52,Australia City 2,Australia,Australasia,Oceania,26,4,Park #117,Romania City 2 Main Road,Park,Romania City 2,11,3.2857142857142856,7,3.6214285714285714,140
2610,1799,2019,9,Solo,52,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,41,6,Adventure #52,Kenya City 2 Main Road,Adventure,Kenya City 2,16,3.8333333333333335,6,3.8358208955223883,134
2611,1655,2023,9,Friends,44,4,2,3,9,21,Spain City 1,Spain,Western Europe,Europe,54,1,Beach #44,New Zealand City 2 Main Road,Beach,New Zealand City 2,21,3.625,8,3.8666666666666667,120
2612,760,2024,11,Friends,40,2,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,22,7,Shopping #40,Spain City 2 Main Road,Shopping,Spain City 2,9,3.25,8,3.1641791044776117,134
2613,1187,2019,1,Friends,18,3,4,7,16,41,Kenya City 2,Kenya,East Africa,Africa,10,6,Adventure #18,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.5555555555555554,9,3.699248120300752,133
2614,1922,2023,6,Business,42,3,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,25,6,Adventure #42,Romania City 1 Main Road,Adventure,Romania City 1,11,3.5625,16,3.769230769230769,130
2615,1183,2019,2,Family,38,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,55,3,Historical Site #38,New Zealand City 3 Main Road,Historical Site,New Zealand City 3,21,3.7142857142857144,14,3.603448275862069,116
2616,592,2020,9,Friends,114,3,3,6,14,35,USA-West City 2,USA-West,North America West,North America,36,2,Museum #114,USA-West City 3 Main Road,Museum,USA-West City 3,14,3.625,8,3.5538461538461537,130
2617,678,2022,7,Family,32,4,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,30,4,Park #32,USA-East City 3 Main Road,Park,USA-East City 3,12,3.3333333333333335,9,3.553030303030303,132
2618,1455,2023,6,Family,25,3,1,2,4,10,Thailand City 2,Thailand,Southeast Asia,Asia,53,1,Beach #25,New Zealand City 1 Main Road,Beach,New Zealand City 1,21,3.4285714285714284,14,3.958904109589041,146
2619,893,2019,10,Couples,110,5,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,6,6,Adventure #110,Nepal City 1 Main Road,Adventure,Nepal City 1,3,3.6363636363636362,11,3.780701754385965,114
2620,1675,2019,11,Couples,81,3,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,1,3,Historical Site #81,India City 1 Main Road,Historical Site,India City 1,1,3.1818181818181817,11,3.6140350877192984,114
2621,1729,2020,4,Solo,33,3,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,3,3,Historical Site #33,Sri Lanka City 1 Main Road,Historical Site,Sri Lanka City 1,2,3.4444444444444446,9,3.7615384615384615,130
2622,72,2023,10,Friends,106,4,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,34,1,Beach #106,USA-West City 1 Main Road,Beach,USA-West City 1,14,3.4,10,4.041958041958042,143
2623,1447,2021,12,Family,33,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,3,3,Historical Site #33,Sri Lanka City 1 Main Road,Historical Site,Sri Lanka City 1,2,3.769230769230769,13,3.7615384615384615,130
2624,740,2020,1,Business,118,3,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,58,7,Shopping #118,Samoa City 1 Main Road,Shopping,Samoa City 1,23,3.4545454545454546,11,3.1879194630872485,149
2625,1040,2019,10,Business,5,3,2,3,9,21,Spain City 1,Spain,Western Europe,Europe,49,2,Museum #5,Ghana City 2 Main Road,Museum,Ghana City 2,19,3.5454545454545454,11,3.3983050847457625,118
2626,530,2024,2,Family,89,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,47,2,Museum #89,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.4615384615384617,13,3.479338842975207,121
2627,737,2023,10,Business,90,2,2,3,8,19,Germany City 2,Germany,Western Europe,Europe,33,3,Historical Site #90,Canada-East City 3 Main Road,Historical Site,Canada-East City 3,13,3.8181818181818183,11,3.7238805970149254,134
2628,661,2024,9,Business,56,3,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,34,5,Religious Site #56,USA-West City 1 Main Road,Religious Site,USA-West City 1,14,3.2857142857142856,14,3.3658536585365852,123
2629,101,2021,11,Business,104,4,3,6,14,35,USA-West City 2,USA-West,North America West,North America,5,4,Park #104,Sri Lanka City 3 Main Road,Park,Sri Lanka City 3,2,3.75,8,3.588235294117647,119
2630,1566,2023,7,Couples,57,3,1,1,2,4,Sri Lanka City 2,Sri Lanka,South Asia,Asia,40,2,Museum #57,Kenya City 1 Main Road,Museum,Kenya City 1,16,3.611111111111111,18,3.424778761061947,113
2631,287,2022,4,Business,99,4,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,40,1,Beach #99,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.6842105263157894,19,3.9424460431654675,139
2632,752,2022,9,Friends,34,3,3,5,12,28,USA-East City 1,USA-East,North America East,North America,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.625,8,3.1564625850340136,147
2633,387,2021,4,Family,86,4,3,5,12,28,USA-East City 1,USA-East,North America East,North America,28,2,Museum #86,USA-East City 1 Main Road,Museum,USA-East City 1,12,4.0,12,3.3863636363636362,132
2634,322,2022,1,Family,114,4,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,36,2,Museum #114,USA-West City 3 Main Road,Museum,USA-West City 3,14,3.8461538461538463,13,3.5538461538461537,130
2635,747,2021,2,Solo,145,3,1,1,1,1,India City 1,India,South Asia,Asia,10,6,Adventure #145,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.25,12,3.8943661971830985,142
2636,1838,2022,11,Family,55,3,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,14,5,Religious Site #55,Indonesia City 2 Main Road,Religious Site,Indonesia City 2,6,3.5,14,3.360294117647059,136
2637,1889,2021,5,Friends,71,4,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,23,6,Adventure #71,Poland City 1 Main Road,Adventure,Poland City 1,10,3.6363636363636362,11,3.75,116
2638,764,2024,2,Couples,72,4,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,53,6,Adventure #72,New Zealand City 1 Main Road,Adventure,New Zealand City 1,21,3.75,8,3.795774647887324,142
2639,1011,2024,1,Couples,130,3,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,55,1,Beach #130,New Zealand City 3 Main Road,Beach,New Zealand City 3,21,3.2857142857142856,7,4.151515151515151,132
2640,1972,2021,1,Couples,145,3,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,10,6,Adventure #145,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.4285714285714284,7,3.8943661971830985,142
