TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
5110,763,2021,11,Couples,18,3.0
5111,1461,2020,12,Friends,97,3.0
5112,821,2024,3,Couples,139,4.0
5113,1604,2024,11,Solo,38,3.0
5114,1621,2023,2,Family,33,5.0
5115,1870,2020,11,Solo,92,2.0
5116,1177,2023,2,Family,22,4.0
5117,951,2021,5,Friends,14,3.0
5118,332,2020,12,Business,96,3.0
5119,1277,2022,7,Family,79,3.0
5120,1133,2019,3,Couples,5,4.0
5121,1030,2024,5,Friends,36,3.0
5122,1353,2019,4,Family,30,4.0
5123,1703,2020,12,Family,103,4.0
5124,298,2020,5,Couples,100,4.0
5125,863,2022,2,Business,113,4.0
5126,1445,2023,2,Family,15,4.0
5127,1640,2024,7,Family,128,5.0
5128,1557,2021,1,Family,32,2.0
5129,1599,2020,3,Solo,149,4.0
5130,1711,2019,8,Business,131,4.0
5131,1924,2022,11,Family,69,3.0
5132,1217,2024,2,Business,118,3.0
5133,498,2019,5,Family,101,3.0
5134,1128,2024,5,Family,117,3.0
5135,1420,2020,11,FRIENDS,3,4.0
5136,202,2024,10,Friends,13,4.0
5137,1514,2019,12,Business,136,3.0
5138,1089,2024,8,Couples,118,4.0
5139,1873,2020,3,Couples,93,4.0
5140,424,2020,12,Family,47,3.0
5141,1814,2020,10,Couples,64,4.0
5142,897,2019,8,Family,59,3.0
5143,1148,2023,5,Family,66,4.0
5144,1321,2019,10,Family,95,
5145,1159,2021,5,Couples,114,4.0
5146,1808,2024,4,Solo,58,2.0
5147,335,2021,4,Solo,126,4.0
5148,1460,2023,8,Couples,14,3.0
5149,1950,2023,8,Solo,122,3.0
5150,441,2023,3,Friends,102,3.0
5151,511,2024,5,Couples,77,4.0
5152,951,2019,3,Family,57,4.0
5153,1450,2020,9,Couples,56,4.0
5154,1918,2020,5,Friends,55,3.0
5155,1592,2019,10,Friends,142,3.0
5156,1589,2019,3,Family,5,4.0
5157,883,2019,5,Family,96,2.0
5158,1291,2024,1,Friends,149,4.0
5159,423,2024,1,Family,82,5.0
5160,927,2022,1,Family,96,5.0
5161,378,2024,1,Family,90,3.0
5162,55,2021,12,Friends,76,4.0
5163,1713,2021,4,Family,95,3.0
5164,1610,2024,7,Business,136,4.0
5165,1022,2019,12,Business,107,4.0
5166,29,2019,6,Family,128,
5167,181,2022,5,Family,83,3.0
5168,224,2020,9,Couples,117,4.0
5169,1435,2023,9,Couples,132,3.0
5170,407,2022,2,Friends,32,4.0
5171,501,2020,12,Friends,129,3.0
5172,1723,2019,2,Family,103,3.0
5173,1753,2019,5,Friends,67,3.0
5174,1527,2021,12,Family,117,4.0
5175,620,2020,7,Family,26,4.0
5176,1160,2019,7,Couples,105,3.0
5177,401,2023,11,Family,87,3.0
5178,1716,2024,6,Family,134,3.0
5179,170,2024,8,Family,94,5.0
5180,1489,2019,7,Friends,79,3.0
5181,1024,2020,2,Couples,79,4.0
5182,1515,2021,4,Business,84,
5183,902,2024,10,Solo,134,3.0
5184,317,2022,4,Couples,118,3.0
5185,1503,2021,11,Couples,14,4.0
5186,1263,2024,12,Family,80,3.0
5187,930,2022,10,Couples,44,4.0
5188,746,2024,1,Friends,25,3.0
5189,688,2024,10,Couples,130,4.0
5190,963,2024,12,SOLO,129,2.0
5191,524,2022,10,Couples,141,3.0
5192,565,2021,8,Couples,60,
5193,557,2019,8,Family,64,5.0
5194,26,2023,6,Business,117,2.0
5195,1856,2020,3,Business,29,4.0
5196,474,2019,6,Couples,9,4.0
5197,331,2023,11,Business,64,2.0
5198,303,2021,2,FRIENDS,95,4.0
5199,1977,2022,2,Friends,69,3.0
5200,954,2023,11,Family,32,4.0
5201,654,2020,10,Family,78,4.0
5202,808,2023,7,Family,142,4.0
5203,177,2022,5,Business,42,3.0
5204,628,2022,2,Family,61,
5205,498,2020,9,Solo,47,5.0
5206,1607,2023,7,Couples,45,4.0
5207,117,2020,10,Business,99,4.0
5208,851,2022,5,Couples,57,4.0
5209,1581,2023,10,Family,94,2.0
5210,1668,2019,12,FRIENDS,3,
5211,1026,2021,2,Couples,100,4.0
5212,446,2023,10,Couples,16,4.0
5213,674,2020,8,Couples,57,4.0
5214,445,2019,5,Friends,131,3.0
5215,1325,2021,3,Family,51,4.0
5216,586,2021,2,Couples,105,3.0
5217,1262,2024,2,Couples,53,3.0
5218,1312,2023,4,Business,136,4.0
5219,1880,2020,7,Solo,143,3.0
5220,741,2020,7,Family,137,4.0
5221,1923,2020,12,Business,60,3.0
5222,802,2024,9,Solo,48,3.0
5223,1362,2021,12,SOLO,91,4.0
5224,1324,2024,10,Couples,123,4.0
5225,1636,2019,7,Couples,79,4.0
5226,939,2022,10,Solo,111,3.0
5227,1585,2019,10,Business,132,3.0
5228,711,2022,10,Couples,113,
5229,983,2019,3,Family,56,3.0
5230,1000,2019,9,Friends,38,4.0
5231,1409,2019,3,Couples,66,4.0
5232,1237,2023,4,Couples,87,4.0
5233,157,2022,9,Friends,127,4.0
5234,1619,2022,7,Friends,46,3.0
5235,1517,2020,10,Business,25,4.0
5236,210,2020,9,Business,48,4.0
5237,1924,2021,9,Family,90,5.0
5238,1322,2024,2,Couples,35,4.0
5239,170,2023,2,Family,60,4.0
5240,983,2019,3,Couples,39,5.0
5241,1673,2019,5,Friends,148,4.0
5242,560,2021,10,Couples,77,5.0
5243,1866,2020,1,Couples,109,3.0
5244,837,2021,7,Couples,79,4.0
5245,453,2024,10,Couples,2,4.0
5246,713,2020,5,Family,40,3.0
5247,1050,2022,4,Family,126,3.0
5248,1377,2021,3,Friends,77,5.0
5249,1856,2022,6,Family,106,4.0
5250,390,2022,8,Family,115,5.0
5251,1921,2022,7,Friends,85,4.0
5252,1056,2020,11,Business,87,3.0
5253,256,2024,1,Friends,36,3.0
5254,1853,2020,4,Family,38,3.0
5255,699,2019,5,Couples,23,4.0
5256,1242,2019,5,Family,45,4.0
5257,1397,2019,9,Solo,95,4.0
5258,27,2021,2,Couples,140,4.0
5259,444,2023,4,Family,66,4.0
5260,1373,2019,1,Family,91,5.0
5261,650,2019,7,Couples,130,5.0
5262,19,2022,12,Couples,102,4.0
5263,47,2022,12,Couples,40,4.0
5264,1653,2022,1,Couples,43,3.0
5265,308,2019,2,Friends,96,4.0
5266,201,2020,7,Couples,44,4.0
5267,1125,2021,4,Family,38,4.0
5268,238,2023,3,Couples,89,4.0
5269,1307,2022,9,Couples,96,4.0
5270,1089,2023,4,Family,38,5.0
5271,1298,2022,8,Family,8,4.0
5272,984,2021,1,Family,116,3.0
5273,1557,2022,12,Family,59,2.0
5274,1290,2021,2,Family,95,4.0
5275,831,2019,1,Couples,26,4.0
5276,31,2022,6,BUSINESS,48,4.0
5277,547,2020,11,Couples,91,5.0
5278,263,2020,8,Family,19,4.0
5279,32,2023,6,Couples,48,
5280,547,2019,4,Family,108,3.0
5281,414,2019,3,Business,116,4.0
5282,154,2021,8,Family,53,3.0
5283,625,2022,7,Couples,18,4.0
5284,1014,2024,8,Solo,4,3.0
5285,357,2022,5,Friends,84,4.0
5286,547,2020,4,SOLO,105,3.0
5287,41,2021,3,Family,90,3.0
5288,101,2021,4,Solo,61,3.0
5289,315,2021,3,Couples,4,3.0
5290,906,2023,6,Family,34,3.0
5291,1333,2023,4,Friends,6,3.0
5292,1577,2023,10,Family,70,3.0
5293,1260,2021,7,Couples,47,3.0
5294,1234,2020,4,Family,11,4.0
5295,1872,2019,1,Solo,92,4.0
5296,512,2023,2,Family,56,3.0
5297,1597,2024,2,Couples,145,2.0
5298,1874,2019,4,Business,63,2.0
5299,1136,2019,4,Business,14,2.0
5300,1682,2020,1,Friends,106,4.0
5301,276,2023,9,Family,106,5.0
5302,1758,2020,7,Couples,140,3.0
5303,1129,2019,12,Friends,104,3.0
5304,444,2021,11,Family,55,
5305,124,2021,1,Friends,101,4.0
5306,1440,2021,9,Friends,120,3.0
5307,862,2022,12,Friends,78,2.0
5308,621,2020,10,Solo,120,4.0
5309,781,2019,9,Friends,146,5.0
5310,1983,2019,2,Business,114,3.0
5311,856,2023,11,Couples,76,3.0
5312,158,2022,10,Solo,74,4.0
5313,560,2020,7,Family,126,3.0
5314,291,2024,12,Family,131,4.0
5315,1372,2022,6,Friends,40,3.0
5316,1601,2023,7,FAMILY,2,5.0
5317,1682,2023,10,Couples,121,4.0
5318,1266,2020,9,Couples,36,4.0
5319,1538,2022,7,Friends,150,4.0
5320,835,2022,10,Friends,6,4.0
5321,1256,2021,11,Solo,137,4.0
5322,214,2022,8,Friends,102,3.0
5323,1077,2021,11,Couples,46,4.0
5324,1115,2019,5,Couples,6,4.0
5325,63,2019,7,COUPLES,127,4.0
5326,1097,2021,8,Couples,18,4.0
5327,1446,2024,7,Friends,15,4.0
5328,736,2020,3,Business,119,3.0
5329,1090,2022,6,Family,102,3.0
5330,573,2019,2,Friends,20,
5331,542,2022,9,Friends,52,3.0
5332,259,2020,10,Couples,100,4.0
5333,656,2021,9,Business,99,3.0
5334,1607,2023,11,Family,55,4.0
5335,1872,2021,8,FAMILY,62,4.0
5336,1272,2024,5,Friends,12,3.0
5337,1249,2019,1,Family,2,4.0
5338,1228,2019,1,Couples,146,4.0
5339,952,2020,12,Family,35,3.0
5340,847,2020,10,Family,140,4.0
5341,1242,2021,5,Friends,7,3.0
5342,1569,2024,12,Business,149,4.0
5343,828,2020,3,Family,65,3.0
5344,1132,2021,10,FAMILY,121,4.0
5345,941,2019,3,Family,127,4.0
5346,572,2023,9,Couples,53,4.0
5347,581,2022,1,Family,111,4.0
5348,158,2019,9,Friends,51,3.0
5349,880,2021,6,Couples,119,
5350,1425,2020,7,Couples,144,5.0
5351,1372,2021,1,BUSINESS,122,2.0
5352,1972,2020,5,Couples,110,4.0
5353,80,2023,2,Family,56,2.0
5354,1522,2019,8,Couples,17,3.0
5355,1591,2022,1,Business,76,4.0
5356,873,2023,11,Solo,20,2.0
5357,566,2019,3,Family,77,4.0
5358,715,2024,7,FRIENDS,131,4.0
5359,1366,2023,12,Friends,17,3.0
5360,1725,2020,5,Couples,136,4.0
5361,1286,2021,7,Family,90,5.0
5362,1029,2023,12,Family,8,5.0
5363,1306,2022,1,Couples,109,5.0
5364,142,2023,7,BUSINESS,1,2.0
5365,1217,2024,7,Couples,92,4.0
5366,85,2021,9,Couples,77,3.0
5367,1919,2019,8,Couples,112,4.0
5368,1779,2021,6,Couples,57,4.0
5369,1017,2022,7,Family,18,3.0
5370,749,2023,4,Couples,59,3.0
5371,1465,2020,5,Friends,115,3.0
5372,1276,2024,12,Business,144,4.0
5373,1411,2019,8,Family,32,3.0
5374,1032,2022,9,Friends,53,3.0
5375,473,2021,2,Family,132,4.0
5376,147,2023,5,Couples,47,4.0
5377,567,2020,3,Couples,37,5.0
5378,1058,2024,12,Couples,125,4.0
5379,849,2019,12,Business,74,3.0
5380,1013,2023,5,FAMILY,88,3.0
5381,556,2021,5,Family,74,4.0
5382,1876,2022,9,Couples,91,3.0
5383,734,2020,2,Solo,41,3.0
5384,1693,2021,7,Solo,110,4.0
5385,782,2021,3,Couples,55,4.0
5386,888,2020,7,Friends,79,4.0
5387,1208,2019,9,Business,28,
5388,527,2021,9,Friends,2,4.0
5389,440,2021,2,Friends,86,3.0
5390,759,2023,4,Couples,21,4.0
5391,1609,2021,5,Couples,137,3.0
5392,290,2022,9,Family,144,4.0
5393,876,2021,4,Couples,48,5.0
5394,1345,2021,6,Family,44,4.0
5395,1413,2023,3,Friends,77,4.0
5396,869,2023,5,Family,31,4.0
5397,163,2024,6,Couples,130,4.0
5398,32,2021,3,Family,16,3.0
5399,940,2019,2,Family,68,2.0
5400,1621,2022,2,Family,29,4.0
5401,57,2021,6,Business,125,3.0
5402,1775,2019,2,Family,22,4.0
5403,1352,2024,1,Business,67,4.0
5404,17,2022,11,Family,126,5.0
5405,688,2022,12,Family,67,4.0
5406,442,2022,7,Friends,28,3.0
5407,1899,2024,8,Friends,24,4.0
5408,1110,2023,2,Friends,91,5.0
5409,649,2023,1,Friends,19,4.0
5410,557,2023,1,Couples,54,4.0
5411,1128,2023,3,Friends,92,4.0
5412,11,2023,2,FRIENDS,57,4.0
5413,515,2019,9,Friends,125,4.0
5414,331,2021,10,Friends,104,4.0
5415,1241,2020,9,Couples,21,5.0
5416,1339,2024,4,Couples,123,4.0
5417,935,2022,5,Friends,137,5.0
5418,281,2022,5,Business,31,4.0
5419,742,2022,2,Business,54,3.0
5420,1686,2023,6,Solo,60,3.0
5421,408,2023,7,Solo,64,3.0
5422,327,2020,3,Couples,70,4.0
5423,224,2024,4,Business,135,2.0
5424,1634,2023,6,Couples,98,4.0
5425,240,2020,2,Business,135,3.0
5426,1164,2022,8,Business,53,4.0
5427,1999,2021,5,Couples,79,
5428,1284,2021,9,Friends,16,4.0
5429,825,2024,10,Couples,42,4.0
5430,414,2020,5,Business,88,3.0
5431,4,2024,5,Family,26,4.0
5432,312,2022,7,Business,145,5.0
5433,1906,2023,1,Friends,41,3.0
5434,288,2023,3,Couples,25,4.0
5435,40,2022,2,Couples,118,3.0
5436,1633,2020,4,Couples,14,4.0
5437,838,2024,8,Business,49,3.0
5438,714,2022,3,Business,30,3.0
5439,1435,2021,7,Solo,105,3.0
5440,1047,2020,9,Friends,127,
5441,1830,2019,9,Solo,30,3.0
5442,936,2020,7,Family,63,5.0
5443,1426,2019,7,Business,72,4.0
5444,1758,2024,6,Solo,104,3.0
5445,928,2021,6,Friends,53,4.0
5446,569,2022,10,Family,79,2.0
5447,1949,2023,6,Friends,76,3.0
5448,454,2024,5,Family,2,4.0
5449,79,2021,12,Family,86,3.0
5450,1157,2019,12,Friends,86,4.0
5451,1974,2022,11,Solo,149,4.0
5452,173,2024,10,Friends,77,5.0
5453,1699,2021,5,Friends,135,3.0
5454,1661,2019,12,Family,53,4.0
5455,1858,2023,8,Couples,105,4.0
5456,844,2022,11,Family,136,4.0
5457,510,2019,1,Family,24,4.0
5458,1025,2019,2,Business,86,3.0
5459,285,2022,1,Family,138,5.0
5460,1686,2019,12,FAMILY,84,3.0
5461,1327,2020,4,Couples,134,3.0
5462,967,2020,1,Friends,63,4.0
5463,1032,2021,10,Friends,134,4.0
5464,1425,2023,10,COUPLES,95,4.0
5465,1047,2021,12,Friends,72,4.0
5466,1680,2024,7,Couples,33,3.0
5467,1850,2022,9,Family,26,3.0
5468,1900,2021,8,FRIENDS,44,5.0
5469,1241,2022,9,Solo,114,3.0
5470,1486,2019,7,Couples,71,4.0
5471,623,2024,1,Friends,59,3.0
5472,77,2020,3,Friends,71,3.0
5473,801,2024,12,Couples,52,4.0
5474,1744,2022,1,Couples,122,4.0
5475,267,2020,2,Friends,59,3.0
5476,1092,2021,10,Business,71,3.0
5477,385,2019,12,Family,84,4.0
5478,859,2022,6,Family,97,4.0
5479,287,2019,2,Family,51,4.0
5480,1470,2022,8,Family,11,4.0
5481,1621,2020,1,Couples,104,4.0
5482,1517,2019,5,Couples,85,4.0
5483,1410,2020,7,Friends,98,4.0
5484,471,2019,11,Family,82,3.0
5485,1061,2024,2,Family,77,5.0
5486,210,2024,8,Friends,143,4.0
5487,749,2024,1,Couples,9,4.0
5488,1012,2023,6,Business,14,3.0
5489,1337,2020,9,Family,141,4.0
5490,194,2023,1,Business,134,3.0
5491,1626,2023,9,Business,62,3.0
5492,918,2020,12,Friends,82,5.0
5493,1763,2024,4,Solo,68,3.0
5494,1055,2024,10,Couples,150,3.0
5495,1095,2021,7,Couples,69,4.0
5496,1386,2022,12,Family,114,4.0
5497,1640,2024,8,Friends,55,2.0
5498,316,2020,10,Couples,58,5.0
5499,1023,2024,2,Friends,102,3.0
5500,60,2020,4,Solo,60,3.0
5501,950,2024,6,Business,3,3.0
5502,1628,2020,11,Couples,26,4.0
5503,1731,2023,8,Friends,132,3.0
5504,568,2022,3,Business,56,3.0
5505,773,2021,11,Couples,16,3.0
5506,1104,2021,8,Friends,141,4.0
5507,792,2020,6,Family,150,4.0
5508,357,2023,5,Family,75,3.0
5509,610,2024,9,Family,95,4.0
5510,809,2022,11,Family,114,
5511,1038,2020,7,Friends,10,3.0
5512,1842,2023,11,Friends,45,4.0
5513,1090,2021,9,Friends,85,5.0
5514,775,2024,1,Family,83,4.0
5515,1321,2020,10,FRIENDS,50,3.0
5516,1547,2022,7,Friends,1,4.0
5517,862,2021,7,Family,143,4.0
5518,979,2024,8,Couples,93,3.0
5519,436,2019,1,Family,114,3.0
5520,1730,2022,11,Family,66,4.0
5521,1734,2023,11,Business,77,4.0
5522,350,2021,12,Couples,67,4.0
5523,693,2022,8,Business,65,3.0
5524,544,2020,3,Business,101,3.0
5525,1846,2021,8,Family,150,4.0
5526,131,2024,4,Family,117,3.0
5527,415,2021,7,Family,101,4.0
5528,630,2020,10,Friends,2,4.0
5529,1121,2022,3,Family,78,3.0
5530,498,2021,6,Friends,144,4.0
5531,1074,2023,6,Friends,60,4.0
5532,1495,2019,12,Friends,83,3.0
5533,1658,2024,7,Friends,49,3.0
5534,199,2023,5,COUPLES,29,4.0
5535,278,2024,5,Family,106,4.0
5536,191,2021,4,Friends,48,3.0
5537,1820,2021,2,Business,89,2.0
5538,1305,2021,9,Couples,90,2.0
5539,1063,2024,10,Family,128,5.0
5540,1582,2019,3,Family,141,5.0
5541,1173,2022,6,Solo,84,3.0
5542,471,2020,10,Friends,8,3.0
5543,1021,2022,9,Business,88,4.0
5544,1407,2024,1,Family,133,2.0
5545,73,2023,1,Friends,72,4.0
5546,1213,2019,1,Family,85,4.0
5547,995,2021,7,Family,115,3.0
5548,140,2019,11,Business,66,
5549,528,2021,1,Solo,63,3.0
5550,898,2020,9,Family,73,5.0
5551,686,2023,9,Business,128,
5552,581,2022,12,Business,74,2.0
5553,1299,2020,7,Friends,50,5.0
5554,809,2024,12,Family,90,3.0
5555,996,2023,6,Couples,104,4.0
5556,1597,2022,4,Family,137,5.0
5557,187,2021,12,Solo,134,4.0
5558,720,2020,7,Family,118,3.0
5559,147,2022,4,Couples,116,4.0
5560,1855,2023,8,Couples,68,4.0
5561,372,2024,6,Couples,52,4.0
5562,1640,2023,9,Solo,85,4.0
5563,382,2019,9,Couples,106,4.0
5564,649,2024,1,Business,78,2.0
5565,1217,2020,7,BUSINESS,32,3.0
5566,1663,2019,11,Couples,3,4.0
5567,356,2022,8,Family,9,3.0
5568,427,2021,9,Solo,64,4.0
5569,1764,2019,12,Business,119,3.0
5570,644,2020,5,Business,119,3.0
5571,420,2020,9,Family,122,4.0
5572,1488,2021,1,Solo,107,4.0
5573,183,2023,2,Solo,4,3.0
5574,1734,2023,9,SOLO,133,4.0
5575,1752,2019,3,Business,143,3.0
5576,1714,2020,10,Friends,128,4.0
5577,591,2022,11,Family,67,4.0
5578,229,2023,11,Business,33,4.0
5579,851,2019,1,Family,136,5.0
5580,670,2021,4,Family,28,4.0
5581,1919,2019,7,Family,119,4.0
5582,1264,2021,1,Couples,145,4.0
5583,1889,2021,11,Couples,136,4.0
5584,1502,2020,12,Family,79,4.0
5585,1430,2024,10,Business,126,3.0
5586,224,2023,4,Couples,125,5.0
5587,138,2022,2,Family,147,3.0
5588,93,2023,10,Couples,55,3.0
5589,1187,2020,9,BUSINESS,95,3.0
5590,404,2024,12,Couples,123,4.0
5591,1979,2021,5,Business,35,3.0
5592,266,2021,3,Couples,34,5.0
5593,1894,2022,11,Friends,59,4.0
5594,1336,2022,2,Friends,55,3.0
5595,213,2022,7,Business,113,4.0
5596,117,2023,6,Family,141,3.0
5597,792,2020,7,Business,24,3.0
5598,678,2023,5,Couples,49,4.0
5599,632,2020,1,Friends,140,4.0
5600,1058,2020,8,Solo,90,4.0
5601,260,2021,3,Couples,31,4.0
5602,259,2022,2,Friends,91,4.0
5603,1390,2022,5,Couples,132,4.0
5604,1981,2019,4,Friends,57,3.0
5605,548,2023,9,Family,73,4.0
5606,1864,2022,5,Family,93,4.0
5607,690,2022,7,Friends,127,4.0
5608,672,2023,6,Family,85,5.0
5609,181,2023,11,Solo,144,3.0
5610,847,2021,2,Couples,114,4.0
5611,996,2021,1,Solo,64,4.0
5612,1328,2020,11,Friends,74,4.0
5613,317,2022,4,Family,105,4.0
5614,378,2020,9,Family,11,4.0
5615,865,2022,8,Solo,35,4.0
5616,140,2021,10,Family,36,3.0
5617,287,2020,8,Couples,121,4.0
5618,1259,2021,3,Business,124,4.0
5619,1908,2024,7,Couples,123,3.0
5620,1146,2022,4,Couples,16,
5621,290,2021,5,Business,45,3.0
5622,1982,2021,7,Family,47,4.0
5623,1044,2022,1,Couples,4,3.0
5624,1434,2019,1,Business,39,3.0
5625,394,2022,9,Couples,65,4.0
5626,1157,2019,2,Business,133,4.0
5627,153,2024,11,Family,26,4.0
5628,1252,2022,8,Family,130,3.0
5629,405,2019,10,Solo,123,2.0
5630,1820,2021,6,Family,24,3.0
5631,110,2024,9,Friends,40,2.0
5632,1306,2024,3,Couples,69,3.0
5633,279,2019,8,Friends,142,3.0
5634,1375,2020,4,Friends,118,3.0
5635,987,2019,10,Solo,146,3.0
5636,1935,2021,5,Family,47,5.0
5637,1304,2024,10,Solo,137,5.0
5638,744,2023,11,Friends,144,4.0
5639,175,2020,1,Solo,90,2.0
5640,1192,2020,1,FAMILY,24,3.0
5641,883,2022,5,Couples,41,4.0
5642,106,2022,7,Family,20,4.0
5643,1163,2021,11,Solo,122,2.0
5644,420,2021,6,Solo,47,3.0
5645,469,2024,11,Solo,106,4.0
5646,18,2022,9,Family,41,3.0
5647,745,2023,9,Friends,147,3.0
5648,437,2024,11,Family,117,3.0
5649,144,2021,4,Family,57,3.0
5650,869,2023,9,Family,72,4.0
5651,441,2023,10,Couples,9,2.0
5652,269,2020,12,Family,21,4.0
5653,934,2020,3,Couples,150,4.0
5654,127,2019,10,Family,123,4.0
5655,1981,2022,3,Family,126,5.0
5656,942,2023,12,Couples,97,3.0
5657,1993,2023,7,Family,34,3.0
5658,1763,2021,11,BUSINESS,16,4.0
5659,1960,2023,7,Business,109,3.0
5660,1086,2019,1,Couples,50,5.0
5661,847,2022,5,Couples,1,4.0
5662,1440,2021,8,Friends,4,4.0
5663,162,2023,8,Friends,84,4.0
5664,1681,2024,7,Family,127,4.0
5665,648,2022,9,Friends,55,3.0
5666,15,2022,7,Family,150,3.0
5667,476,2024,3,Friends,58,4.0
5668,485,2021,1,Family,110,5.0
5669,29,2019,4,Business,37,2.0
5670,1338,2022,2,Friends,92,5.0
5671,191,2021,9,Family,42,4.0
5672,1694,2022,12,Solo,117,4.0
5673,907,2023,12,Friends,69,3.0
5674,1437,2022,7,Couples,7,3.0
5675,680,2020,11,Solo,38,4.0
5676,264,2022,8,Business,53,3.0
5677,361,2021,2,Family,70,5.0
5678,1292,2020,8,FAMILY,41,3.0
5679,1433,2023,7,Friends,87,3.0
5680,536,2020,7,Family,145,4.0
5681,715,2022,10,Couples,107,4.0
5682,1891,2024,12,Business,47,4.0
5683,1704,2020,3,Family,102,3.0
5684,827,2021,1,Family,146,4.0
5685,482,2020,8,Couples,37,4.0
5686,603,2021,2,Family,35,5.0
5687,1077,2020,6,Family,6,3.0
5688,1134,2024,12,Business,127,4.0
5689,369,2020,8,Business,125,3.0
5690,132,2022,12,Friends,63,4.0
5691,991,2019,1,Friends,131,4.0
5692,1595,2021,9,Family,98,4.0
5693,305,2024,4,Family,147,3.0
5694,817,2023,1,Business,139,2.0
5695,324,2020,4,Couples,144,4.0
5696,485,2024,12,Friends,59,3.0
5697,1225,2023,6,Business,96,3.0
5698,573,2021,12,Business,26,3.0
5699,528,2024,2,Family,135,4.0
5700,1992,2020,8,Friends,48,4.0
5701,345,2020,6,Couples,68,3.0
5702,379,2024,4,Family,90,4.0
5703,1860,2024,7,Solo,119,3.0
5704,1101,2023,8,Friends,110,4.0
5705,87,2020,1,Family,144,4.0
5706,850,2020,8,Couples,107,4.0
5707,1131,2022,4,Family,120,4.0
5708,507,2019,10,Solo,86,4.0
5709,1097,2024,3,Family,63,3.0
5710,1298,2024,4,Solo,138,3.0
5711,502,2023,12,Family,57,3.0
5712,1625,2024,3,Business,94,3.0
5713,906,2020,2,Family,44,4.0
5714,1927,2024,7,Solo,73,4.0
5715,176,2020,8,Business,56,3.0
5716,649,2019,7,Family,39,5.0
5717,1443,2020,5,Couples,124,3.0
5718,1790,2023,2,Family,116,4.0
5719,444,2024,4,Family,106,5.0
5720,1961,2022,1,FAMILY,13,5.0
5721,387,2020,11,Solo,38,4.0
5722,833,2022,4,Couples,33,4.0
5723,630,2022,8,Friends,107,4.0
5724,849,2022,4,Business,134,4.0
5725,1805,2021,8,COUPLES,57,5.0
5726,1466,2019,2,Couples,50,4.0
5727,1593,2021,2,Couples,84,4.0
5728,508,2024,4,Family,149,5.0
5729,1894,2021,4,Couples,56,3.0
5730,872,2019,4,Business,42,4.0
5731,1304,2021,4,Friends,79,4.0
5732,1396,2021,9,Family,138,4.0
5733,1326,2022,6,Solo,110,3.0
5734,1204,2022,2,Friends,78,5.0
5735,961,2021,12,FAMILY,110,4.0
5736,1296,2019,8,Family,3,3.0
5737,1811,2021,5,Solo,113,3.0
5738,780,2019,7,Family,15,2.0
5739,1022,2022,4,Family,59,4.0
5740,361,2021,5,Couples,53,3.0
5741,711,2021,1,Couples,104,4.0
5742,1545,2022,10,Friends,37,3.0
5743,1281,2023,5,Couples,36,4.0
5744,423,2020,9,Business,133,3.0
5745,1093,2022,1,Friends,72,4.0
5746,1624,2022,2,Friends,112,4.0
5747,249,2022,5,Solo,88,2.0
5748,124,2021,1,Family,93,3.0
5749,786,2020,12,Couples,103,
5750,1314,2020,1,Family,101,4.0
5751,627,2019,7,Couples,137,4.0
5752,1643,2019,5,Couples,118,2.0
5753,1694,2023,3,Friends,46,4.0
5754,1066,2019,2,Friends,26,3.0
5755,758,2024,4,Couples,127,4.0
5756,84,2024,1,Couples,56,4.0
5757,1644,2020,7,Solo,47,2.0
5758,1791,2021,3,Couples,17,5.0
5759,885,2021,1,Couples,83,3.0
5760,1033,2021,2,Couples,77,5.0
5761,1508,2021,11,Family,125,
5762,1391,2021,3,Couples,113,4.0
5763,271,2023,7,Friends,109,4.0
5764,1345,2021,5,Couples,81,3.0
5765,1850,2020,6,Family,130,3.0
5766,1502,2021,11,Couples,148,5.0
5767,962,2024,9,Couples,123,3.0
5768,1047,2024,7,Couples,53,5.0
5769,520,2019,3,Family,42,4.0
5770,1322,2022,11,Family,1,3.0
5771,483,2024,1,Business,149,
5772,684,2020,7,Solo,110,4.0
5773,531,2019,8,COUPLES,141,5.0
5774,671,2020,12,Friends,119,3.0
5775,734,2020,2,Solo,65,3.0
5776,166,2024,4,Business,22,4.0
5777,1436,2020,1,Business,8,4.0
5778,882,2020,3,Couples,119,3.0
5779,1900,2020,12,Friends,46,4.0
5780,362,2021,1,Family,57,5.0
5781,1339,2024,10,Couples,126,4.0
5782,359,2019,12,Business,73,3.0
5783,1095,2021,2,Business,143,3.0
5784,982,2022,5,FAMILY,82,3.0
5785,898,2019,11,Friends,125,
5786,1310,2019,9,Couples,19,4.0
5787,1657,2024,1,Couples,60,5.0
5788,634,2020,11,Friends,28,5.0
5789,1700,2020,10,Friends,9,4.0
5790,370,2021,4,Couples,149,4.0
5791,587,2019,5,Friends,78,4.0
5792,622,2019,4,Friends,54,3.0
5793,1907,2019,7,Couples,57,4.0
5794,238,2022,10,Couples,37,3.0
5795,791,2021,9,Couples,19,4.0
5796,849,2020,12,Business,138,4.0
5797,1601,2024,2,Business,16,3.0
5798,972,2020,12,Friends,58,3.0
5799,1934,2019,11,FRIENDS,23,3.0
5800,1481,2019,5,Family,140,4.0
5801,1408,2023,2,Friends,31,4.0
5802,1506,2022,3,Solo,60,4.0
5803,324,2020,12,Family,114,4.0
5804,899,2020,1,Solo,86,3.0
